position,player_number,name,status,stat1,stat1_val,stat2,stat2_val,stat3,stat3_val,stat4,stat4_val,team
QB,3.0,"Manuel, EJ",ACT,TDS,3,INT,3,YDS,561,RTG,78.5,BUF
RB,25.0,"McCoy, LeSean",ACT,CAR,203,YDS,895,AVG,4.4,TDS,3,BUF
DB,36.0,"Meeks, Jonathan",ACT,TCKL,13,SCK,0,FF,1,INT,--,BUF
DB,41.0,"Moore, Sterling",ACT,TCKL,45,SCK,0,FF,3,INT,1,BUF
TE,81.0,"Mundine, Jimmay",ACT,REC,--,YDS,--,AVG,--,TDS,--,BUF
TE,84.0,"O'Leary, Nick",ACT,REC,1,YDS,37,AVG,37,TDS,0,BUF
WR,19.0,"Powell, Walt",ACT,REC,0,YDS,0,AVG,0,TDS,0,BUF
ILB,59.0,"Ragland, Reggie",ACT,TCKL,--,SCK,--,FF,--,INT,--,BUF
DB,37.0,"Robey, Nickell",ACT,TCKL,46,SCK,1,FF,0,INT,--,BUF
WR,11.0,"Salas, Greg",ACT,REC,3,YDS,41,AVG,13.7,TDS,0,BUF
P,6.0,"Schmidt, Colton",ACT,PUNTS,82,AVG,46.3,LNG,65,IN 20,22,BUF
DB,44.0,"Seamster, Sammy",ACT,TCKL,0,SCK,0,FF,0,INT,0,BUF
CB,45.0,"Seymour, Kevon",ACT,TCKL,--,SCK,--,FF,--,INT,--,BUF
LB,51.0,"Spikes, Brandon",ACT,TCKL,--,SCK,--,FF,--,INT,--,BUF
OLB,50.0,"Striker, Eric",ACT,TCKL,--,SCK,--,FF,--,INT,--,BUF
DT,66.0,"Ta'amu, Alameda",ACT,TCKL,--,SCK,--,FF,--,INT,--,BUF
QB,5.0,"Taylor, Tyrod",ACT,TDS,20,INT,6,YDS,3035,RTG,99.4,BUF
DB,43.0,"Thomas, Phillip",RES,TCKL,--,SCK,--,FF,--,INT,--,BUF
DE,54.0,"Valles, Max",ACT,TCKL,0,SCK,--,FF,--,INT,--,BUF
DT,69.0,"Walker, Casey",ACT,TCKL,2,SCK,0,FF,0,INT,--,BUF
DT,92.0,"Washington, Adolphus",ACT,TCKL,--,SCK,--,FF,--,INT,--,BUF
WR,14.0,"Watkins, Sammy",ACT,REC,60,YDS,1047,AVG,17.5,TDS,9,BUF
DB,30.0,"White, Corey",ACT,TCKL,6,SCK,0,FF,0,INT,0,BUF
RB,38.0,"Wilder, James Jr.",ACT,CAR,--,YDS,--,AVG,--,TDS,--,BUF
SS,23.0,"Williams, Aaron",ACT,TCKL,15,SCK,0,FF,0,INT,1,BUF
RB,40.0,"Williams, Jonathan",ACT,CAR,--,YDS,--,AVG,--,TDS,--,BUF
RB,29.0,"Williams, Karlos",ACT,CAR,93,YDS,517,AVG,5.6,TDS,7,BUF
DT,95.0,"Williams, Kyle",ACT,TCKL,14,SCK,1,FF,0,INT,--,BUF
SS,27.0,"Williams, Duke",ACT,TCKL,28,SCK,1,FF,0,INT,--,BUF
WR,10.0,"Woods, Robert",ACT,REC,47,YDS,552,AVG,11.7,TDS,3,BUF
DT,94.0,"Worthy, Jerel",ACT,TCKL,0,SCK,--,FF,--,INT,--,BUF
DT,63.0,"Zimmer, Justin",ACT,TCKL,--,SCK,--,FF,--,INT,--,BUF
DB,24.0,"Abdul-Quddus, Isa",ACT,TCKL,57,SCK,1,FF,1,INT,--,MIA
FS,35.0,"Aikens, Walt",ACT,TCKL,29,SCK,0,FF,0,INT,--,MIA
RB,23.0,"Ajayi, Jay",ACT,CAR,49,YDS,187,AVG,3.8,TDS,1,MIA
LB,47.0,"Alonso, Kiko",ACT,TCKL,43,SCK,0,FF,0,INT,1,MIA
LB,44.0,"Blount, Akil",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
DE,50.0,"Branch, Andre",ACT,TCKL,24,SCK,4,FF,2,INT,--,MIA
ILB,43.0,"Burgess, James",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
TE,84.0,"Cameron, Jordan",ACT,REC,35,YDS,386,AVG,11,TDS,3,MIA
WR,88.0,"Carroo, Leonte",ACT,REC,--,YDS,--,AVG,--,TDS,--,MIA
DB,38.0,"Chekwa, Chimdi",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
DT,62.0,"Coleman, Deandre",ACT,TCKL,4,SCK,0,FF,0,INT,--,MIA
WR,81.0,"Cruz, A.J.",ACT,REC,--,YDS,--,AVG,--,TDS,--,MIA
DB,29.0,"Culliver, Chris",ACT,TCKL,16,SCK,0,FF,0,INT,--,MIA
P,4.0,"Darr, Matt",ACT,PUNTS,92,AVG,47.6,LNG,70,IN 20,30,MIA
QB,6.0,"Doughty, Brandon",ACT,TDS,--,INT,--,YDS,--,RTG,--,MIA
RB,32.0,"Drake, Kenyan",ACT,CAR,--,YDS,--,AVG,--,TDS,--,MIA
TE,83.0,"Duarte, Thomas",ACT,REC,--,YDS,--,AVG,--,TDS,--,MIA
QB,2.0,"Dysert, Zac",ACT,TDS,--,INT,--,YDS,--,RTG,--,MIA
CB,33.0,"Ekpre-Olomu, Ifo",RES,TCKL,--,SCK,--,FF,--,INT,--,MIA
DE,78.0,"Fede, Terrence",ACT,TCKL,16,SCK,0,FF,0,INT,--,MIA
RB,34.0,"Foster, Arian",ACT,CAR,63,YDS,163,AVG,2.6,TDS,1,MIA
K,3.0,"Franks, Andrew",ACT,FGA,16,FGM,13,PCT,81.3,LNG,53,MIA
DB,27.0,"Gary, Shamiel",ACT,TCKL,11,SCK,0,FF,0,INT,--,MIA
WR,19.0,"Grant, Jakeem",ACT,REC,--,YDS,--,AVG,--,TDS,--,MIA
TE,48.0,"Gray, MarQueis",ACT,REC,1,YDS,2,AVG,2,TDS,0,MIA
LB,57.0,"Gray, Tyler",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
DB,29.0,"Harris, Brandon",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
WR,15.0,"Hazel, Matt",ACT,REC,0,YDS,0,AVG,--,TDS,0,MIA
DB,37.0,"Hendy, A.J.",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
OLB,46.0,"Hewitt, Neville",ACT,TCKL,39,SCK,0,FF,0,INT,1,MIA
CB,25.0,"Howard, Xavien",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
TE,89.0,"Hughes, Gabe",ACT,REC,--,YDS,--,AVG,--,TDS,--,MIA
DE,96.0,"Huguenin, Farrington",RES,TCKL,--,SCK,--,FF,--,INT,--,MIA
LB,45.0,"Hull, Mike",ACT,TCKL,1,SCK,0,FF,0,INT,--,MIA
OLB,53.0,"Jenkins, Jelani",ACT,TCKL,71,SCK,0,FF,1,INT,--,MIA
LB,56.0,"Johnson, James-Michael",ACT,TCKL,3,SCK,0,FF,0,INT,0,MIA
DT,52.0,"Jones, Chris",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
TE,85.0,"Jones, Dominique",ACT,REC,--,YDS,--,AVG,--,TDS,--,MIA
DE,98.0,"Jones, Jason",ACT,TCKL,31,SCK,4.5,FF,1,INT,--,MIA
SS,20.0,"Jones, Reshad",ACT,TCKL,135,SCK,2,FF,0,INT,5,MIA
DE,95.0,"Jordan, Dion",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
K,7.0,"Koehn, Marshall",ACT,FGA,--,FGM,--,PCT,--,LNG,--,MIA
DE,72.0,"Laing, Cleyon",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
WR,14.0,"Landry, Jarvis",ACT,REC,110,YDS,1157,AVG,10.5,TDS,4,MIA
DB,36.0,"Lippett, Tony",ACT,TCKL,13,SCK,0,FF,0,INT,--,MIA
DB,29.0,"Louis-Jean, Al",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
SS,21.0,"Lucas, Jordan",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
DB,41.0,"Maxwell, Byron",ACT,TCKL,64,SCK,0,FF,2,INT,2,MIA
CB,28.0,"McCain, Bobby",ACT,TCKL,28,SCK,0,FF,0,INT,--,MIA
DE,58.0,"McCain, Chris",ACT,TCKL,2,SCK,1,FF,1,INT,--,MIA
DB,5.0,"Melvin, Rashaan",ACT,TCKL,7,SCK,0,FF,0,INT,0,MIA
OLB,55.0,"Misi, Koa",ACT,TCKL,78,SCK,0,FF,0,INT,--,MIA
DT,90.0,"Mitchell, Earl",ACT,TCKL,22,SCK,0,FF,0,INT,--,MIA
QB,8.0,"Moore, Matt",ACT,TDS,0,INT,0,YDS,14,RTG,118.8,MIA
WR,11.0,"Parker, DeVante",ACT,REC,26,YDS,494,AVG,19,TDS,3,MIA
LB,42.0,"Paysinger, Spencer",ACT,TCKL,25,SCK,0,FF,0,INT,--,MIA
RB,22.0,"Pead, Isaiah",ACT,CAR,2,YDS,3,AVG,1.5,TDS,0,MIA
DT,97.0,"Phillips, Jordan",ACT,TCKL,19,SCK,2,FF,0,INT,--,MIA
DB,40.0,"Pitts, Lafayette",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
DE,66.0,"Reed, Cedric",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
WR,87.0,"Scott, Rashawn",ACT,REC,--,YDS,--,AVG,--,TDS,--,MIA
WR,82.0,"Shippen, Brandon",ACT,REC,--,YDS,--,AVG,--,TDS,--,MIA
TE,80.0,"Sims, Dion",ACT,REC,18,YDS,127,AVG,7.1,TDS,1,MIA
WR,10.0,"Stills, Kenny",ACT,REC,27,YDS,440,AVG,16.3,TDS,3,MIA
DT,93.0,"Suh, Ndamukong",ACT,TCKL,61,SCK,6,FF,0,INT,--,MIA
QB,17.0,"Tannehill, Ryan",ACT,TDS,24,INT,12,YDS,4208,RTG,88.7,MIA
RB,30.0,"Thomas, Daniel",ACT,CAR,--,YDS,--,AVG,--,TDS,--,MIA
FS,31.0,"Thomas, Michael",ACT,TCKL,85,SCK,0,FF,0,INT,--,MIA
OLB,49.0,"Vigil, Zach",ACT,TCKL,18,SCK,0,FF,0,INT,--,MIA
DE,91.0,"Wake, Cameron",ACT,TCKL,9,SCK,7,FF,4,INT,--,MIA
DE,73.0,"Warmsley, Julius",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIA
WR,18.0,"Whalen, Griff",ACT,REC,19,YDS,205,AVG,10.8,TDS,1,MIA
RB,26.0,"Williams, Damien",ACT,CAR,16,YDS,59,AVG,3.7,TDS,0,MIA
DE,69.0,"Williams, Jordan",ACT,TCKL,0,SCK,--,FF,--,INT,--,MIA
DE,94.0,"Williams, Mario",ACT,TCKL,19,SCK,5,FF,0,INT,--,MIA
P,6.0,"Allen, Ryan",ACT,PUNTS,73,AVG,46,LNG,67,IN 20,31,NE
WR,80.0,"Amendola, Danny",ACT,REC,65,YDS,648,AVG,10,TDS,3,NE
TE,83.0,"Bennett, Martellus",ACT,REC,53,YDS,439,AVG,8.3,TDS,3,NE
CB,9.0,"Bentley, V'Angelo",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
DB,39.0,"Biggers, E.J.",ACT,TCKL,44,SCK,0,FF,0,INT,--,NE
RB,29.0,"Blount, LeGarrette",ACT,CAR,165,YDS,703,AVG,4.3,TDS,6,NE
RB,38.0,"Bolden, Brandon",ACT,CAR,63,YDS,207,AVG,3.3,TDS,0,NE
QB,12.0,"Brady, Tom",ACT,TDS,36,INT,7,YDS,4770,RTG,102.2,NE
DT,97.0,"Branch, Alan",ACT,TCKL,35,SCK,1,FF,2,INT,--,NE
QB,7.0,"Brissett, Jacoby",ACT,TDS,--,INT,--,YDS,--,RTG,--,NE
RB,34.0,"Brown, Donald",ACT,CAR,59,YDS,229,AVG,3.9,TDS,1,NE
DT,90.0,"Brown, Malcom",ACT,TCKL,48,SCK,3,FF,0,INT,--,NE
CB,21.0,"Butler, Malcolm",ACT,TCKL,67,SCK,0,FF,0,INT,2,NE
WR,13.0,"Carter, DeAndre",ACT,REC,--,YDS,--,AVG,--,TDS,--,NE
SS,23.0,"Chung, Patrick",ACT,TCKL,85,SCK,0,FF,1,INT,--,NE
CB,22.0,"Coleman, Justin",ACT,TCKL,21,SCK,0,FF,0,INT,--,NE
OLB,91.0,"Collins, Jamie",ACT,TCKL,89,SCK,5.5,FF,5,INT,1,NE
TE,86.0,"Derby, A.J.",ACT,REC,--,YDS,--,AVG,--,TDS,--,NE
FB,46.0,"Develin, James",ACT,CAR,--,YDS,--,AVG,--,TDS,--,NE
WR,17.0,"Dobson, Aaron",ACT,REC,13,YDS,141,AVG,10.8,TDS,0,NE
DB,43.0,"Ebner, Nate",ACT,TCKL,13,SCK,0,FF,0,INT,--,NE
WR,11.0,"Edelman, Julian",ACT,REC,61,YDS,692,AVG,11.3,TDS,7,NE
DE,98.0,"Flowers, Trey",ACT,TCKL,0,SCK,--,FF,--,INT,--,NE
RB,27.0,"Foster, D.J.",ACT,CAR,--,YDS,--,AVG,--,TDS,--,NE
MLB,55.0,"Freeny, Jonathan",ACT,TCKL,50,SCK,1,FF,1,INT,--,NE
RB,36.0,"Gaffney, Tyler",ACT,CAR,--,YDS,--,AVG,--,TDS,--,NE
QB,10.0,"Garoppolo, Jimmy",ACT,TDS,0,INT,0,YDS,6,RTG,39.6,NE
K,3.0,"Gostkowski, Stephen",ACT,FGA,36,FGM,33,PCT,91.7,LNG,57,NE
OLB,92.0,"Grissom, Geneo",ACT,TCKL,6,SCK,1,FF,0,INT,--,NE
TE,87.0,"Gronkowski, Rob",ACT,REC,72,YDS,1176,AVG,16.3,TDS,11,NE
OLB,48.0,"Grugier-Hill, Kamu",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
DT,74.0,"Hamilton, Woodrow",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
TE,88.0,"Harbor, Clay",ACT,REC,14,YDS,149,AVG,10.6,TDS,1,NE
FS,30.0,"Harmon, Duron",ACT,TCKL,20,SCK,0,FF,0,INT,3,NE
WR,14.0,"Harper, Chris",ACT,REC,1,YDS,6,AVG,6,TDS,0,NE
OLB,54.0,"Hightower, Dont'a",ACT,TCKL,61,SCK,3.5,FF,0,INT,--,NE
WR,15.0,"Hogan, Chris",ACT,REC,36,YDS,450,AVG,12.5,TDS,2,NE
LB,53.0,"Humber, Ramon",ACT,TCKL,47,SCK,1,FF,0,INT,--,NE
FB,47.0,"Iosefa, Joey",ACT,CAR,15,YDS,51,AVG,3.4,TDS,0,NE
DT,65.0,"Johnson, Anthony",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
LB,59.0,"Johnson, Rufus",ACT,TCKL,1,SCK,0,FF,0,INT,--,NE
CB,24.0,"Jones, Cyrus",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
CB,31.0,"Jones, Jonathan",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
DT,72.0,"Kearse, Frank",ACT,TCKL,4,SCK,1,FF,0,INT,--,NE
DB,36.0,"King, Brandon",ACT,TCKL,12,SCK,0,FF,1,INT,--,NE
DT,96.0,"Knighton, Terrance",ACT,TCKL,29,SCK,1.5,FF,0,INT,--,NE
DT,94.0,"Kuhn, Markus",ACT,TCKL,20,SCK,0.5,FF,0,INT,--,NE
CB,35.0,"LeBlanc, Cre'von",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
RB,33.0,"Lewis, Dion",ACT,CAR,49,YDS,234,AVG,4.8,TDS,2,NE
DE,95.0,"Long, Chris",ACT,TCKL,19,SCK,3,FF,1,INT,--,NE
WR,16.0,"Lucien, Devin",ACT,REC,--,YDS,--,AVG,--,TDS,--,NE
WR,82.0,"Martin, Keshawn",ACT,REC,24,YDS,269,AVG,11.2,TDS,2,NE
LB,58.0,"McClellin, Shea",ACT,TCKL,81,SCK,0,FF,1,INT,--,NE
FS,32.0,"McCourty, Devin",ACT,TCKL,64,SCK,1,FF,0,INT,1,NE
WR,19.0,"Mitchell, Malcolm",ACT,REC,--,YDS,--,AVG,--,TDS,--,NE
DE,50.0,"Ninkovich, Rob",ACT,TCKL,52,SCK,6.5,FF,1,INT,--,NE
TE,80.0,"Pascoe, Bear",ACT,REC,--,YDS,--,AVG,--,TDS,--,NE
SS,37.0,"Richards, Jordan",ACT,TCKL,20,SCK,0,FF,1,INT,--,NE
CB,27.0,"Roberts, Darryl",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
ILB,52.0,"Roberts, Elandon",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
CB,26.0,"Ryan, Logan",ACT,TCKL,74,SCK,0,FF,0,INT,4,NE
TE,44.0,"Scheu, Steven",ACT,REC,--,YDS,--,AVG,--,TDS,--,NE
DE,93.0,"Sheard, Jabaal",ACT,TCKL,37,SCK,8,FF,4,INT,--,NE
WR,18.0,"Slater, Matthew",ACT,REC,0,YDS,0,AVG,--,TDS,0,NE
LB,45.0,"Snyder, Kevin",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
DB,42.0,"Sunseri, Vinnie",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
DB,41.0,"Thompson, Cedric",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
DT,99.0,"Valentine, Vincent",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
DT,70.0,"Vellano, Joe",ACT,TCKL,--,SCK,--,FF,--,INT,--,NE
WR,84.0,"Washington, Nate",ACT,REC,47,YDS,658,AVG,14,TDS,4,NE
RB,28.0,"White, James",ACT,CAR,22,YDS,56,AVG,2.5,TDS,2,NE
TE,81.0,"Williams, Bryce",ACT,REC,--,YDS,--,AVG,--,TDS,--,NE
TE,85.0,"Williams, Michael",RES,REC,3,YDS,26,AVG,8.7,TDS,0,NE
TE,88.0,"Amaro, Jace",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
WR,83.0,"Anderson, Robby",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
SS,34.0,"Bailey, Dion",ACT,TCKL,22,SCK,0.5,FF,0,INT,0,NYJ
LB,94.0,"Barnes, Deion",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
NT,60.0,"Barney, Tarow",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
LB,56.0,"Bishop, Freddie",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
FB,40.0,"Bohanon, Tommy",ACT,CAR,2,YDS,2,AVG,1,TDS,0,NYJ
TE,82.0,"Bostick, Brandon",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
CB,38.0,"Burris, Juston",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
LB,54.0,"Carter, Bruce",ACT,TCKL,47,SCK,2,FF,0,INT,--,NYJ
DE,53.0,"Catapano, Mike",ACT,TCKL,3,SCK,1,FF,0,INT,--,NYJ
DE,72.0,"Ceresna, Jake",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
TE,47.0,"Davis, Kellen",ACT,REC,3,YDS,18,AVG,6,TDS,1,NYJ
WR,84.0,"Davis, Titus",EXE,REC,--,YDS,--,AVG,--,TDS,--,NYJ
WR,87.0,"Decker, Eric",ACT,REC,80,YDS,1027,AVG,12.8,TDS,12,NYJ
P,4.0,"Edwards, Lac",ACT,PUNTS,--,AVG,--,LNG,--,IN 20,--,NYJ
WR,81.0,"Enunwa, Quincy",ACT,REC,22,YDS,315,AVG,14.3,TDS,0,NYJ
QB,14.0,"Fitzpatrick, Ryan",ACT,TDS,31,INT,15,YDS,3905,RTG,88,NYJ
K,2.0,"Folk, Nick",ACT,FGA,16,FGM,13,PCT,81.3,LNG,55,NYJ
RB,22.0,"Forte, Matt",ACT,CAR,218,YDS,898,AVG,4.1,TDS,4,NYJ
FS,21.0,"Gilchrist, Marcus",ACT,TCKL,82,SCK,0,FF,0,INT,3,NYJ
QB,5.0,"Hackenberg, Christian",ACT,TDS,--,INT,--,YDS,--,RTG,--,NYJ
ILB,52.0,"Harris, David",ACT,TCKL,108,SCK,4.5,FF,2,INT,--,NYJ
DE,75.0,"Harris, Shelby",ACT,TCKL,12,SCK,1,FF,0,INT,--,NYJ
LB,58.0,"Henderson, Erin",ACT,TCKL,45,SCK,0,FF,1,INT,--,NYJ
FB,43.0,"Howsare, Julian",ACT,CAR,--,YDS,--,AVG,--,TDS,--,NYJ
DT,98.0,"Jenkins, Jarvis",ACT,TCKL,32,SCK,4,FF,0,INT,--,NYJ
OLB,48.0,"Jenkins, Jordan",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
LB,49.0,"Jones, Taiwan",ACT,TCKL,0,SCK,--,FF,--,INT,--,NYJ
DB,37.0,"Keeton, Bryson",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
OLB,50.0,"Lee, Darron",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
WR,15.0,"Marshall, Brandon",ACT,REC,109,YDS,1502,AVG,13.8,TDS,14,NYJ
WR,89.0,"Marshall, Jalin",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
LB,95.0,"Martin, Josh",ACT,TCKL,0,SCK,0,FF,0,INT,0,NYJ
SS,42.0,"Martin, Ronald",ACT,TCKL,1,SCK,0,FF,0,INT,--,NYJ
K,8.0,"Martin, Ross",ACT,FGA,--,FGM,--,PCT,--,LNG,--,NYJ
DE,61.0,"Matungulu, Helva",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
OLB,55.0,"Mauldin, Lorenzo",ACT,TCKL,17,SCK,4,FF,1,INT,--,NYJ
CB,23.0,"McDougle, Dexter",ACT,TCKL,6,SCK,0,FF,0,INT,--,NYJ
DT,99.0,"McLendon, Steve",ACT,TCKL,14,SCK,1,FF,0,INT,--,NYJ
DB,39.0,"Middleton, Doug",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
SS,45.0,"Miles, Rontez",ACT,TCKL,24,SCK,0,FF,0,INT,1,NYJ
CB,27.0,"Milliner, Dee",ACT,TCKL,1,SCK,0,FF,0,INT,--,NYJ
DB,26.0,"Morris, Darryl",ACT,TCKL,15,SCK,0,FF,0,INT,--,NYJ
RB,33.0,"Morris, Romar",ACT,CAR,--,YDS,--,AVG,--,TDS,--,NYJ
DE,65.0,"Obioha, Julien",RES,TCKL,--,SCK,--,FF,--,INT,--,NYJ
WR,17.0,"Peake, Charone",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
DE,66.0,"Pelon, Claude",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
QB,9.0,"Petty, Bryce",ACT,TDS,--,INT,--,YDS,--,RTG,0,NYJ
RB,30.0,"Pierce, Bernard",RES,CAR,6,YDS,11,AVG,1.8,TDS,0,NYJ
RB,29.0,"Powell, Bilal",ACT,CAR,70,YDS,313,AVG,4.5,TDS,1,NYJ
SS,25.0,"Pryor, Calvin",ACT,TCKL,69,SCK,0,FF,1,INT,2,NYJ
OLB,57.0,"Reilly, Trevor",ACT,TCKL,16,SCK,1,FF,1,INT,--,NYJ
CB,24.0,"Revis, Darrelle",ACT,TCKL,39,SCK,0,FF,0,INT,5,NYJ
DE,91.0,"Richardson, Sheldon",ACT,TCKL,35,SCK,5,FF,2,INT,--,NYJ
RB,31.0,"Robinson, Khiry",ACT,CAR,56,YDS,180,AVG,3.2,TDS,4,NYJ
WR,11.0,"Ross, Jeremy",ACT,REC,9,YDS,88,AVG,9.8,TDS,0,NYJ
TE,86.0,"Saxton, Wes",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
RB,30.0,"Seastrunk, Lache",ACT,CAR,--,YDS,--,AVG,--,TDS,--,NYJ
DB,32.0,"Short, Kevin",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
DT,93.0,"Simon, Deon",ACT,TCKL,0,SCK,--,FF,--,INT,--,NYJ
DB,41.0,"Skrine, Buster",ACT,TCKL,56,SCK,0,FF,0,INT,1,NYJ
RB,30.0,"Smith, Antone",ACT,CAR,1,YDS,11,AVG,11,TDS,0,NYJ
WR,19.0,"Smith, Devin",ACT,REC,9,YDS,115,AVG,12.8,TDS,1,NYJ
QB,7.0,"Smith, Geno",ACT,TDS,2,INT,1,YDS,265,RTG,87.9,NYJ
LB,51.0,"Stanford, Julian",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
TE,44.0,"Sudfeld, Zach",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
DT,97.0,"Thomas, Lawrence",ACT,TCKL,--,SCK,--,FF,--,INT,--,NYJ
WR,10.0,"Thompkins, Kenbrell",ACT,REC,17,YDS,165,AVG,9.7,TDS,0,NYJ
RB,39.0,"Tucker, Matthew",RES,CAR,--,YDS,--,AVG,--,TDS,--,NYJ
TE,49.0,"Vander Laan, Jason",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
DE,96.0,"Wilkerson, Muhammad",ACT,TCKL,64,SCK,12,FF,2,INT,--,NYJ
RB,35.0,"Williams, Dominique",ACT,CAR,--,YDS,--,AVG,--,TDS,--,NYJ
WR,18.0,"Williams, Kyle",ACT,REC,--,YDS,--,AVG,--,TDS,--,NYJ
DT,92.0,"Williams, Leonard",ACT,TCKL,63,SCK,3,FF,0,INT,--,NYJ
CB,20.0,"Williams, Marcus",ACT,TCKL,27,SCK,1.5,FF,1,INT,6,NYJ
RB,36.0,"Williams, Terry",ACT,CAR,--,YDS,--,AVG,--,TDS,--,NYJ
WR,16.0,"Worthy, Chandler",ACT,REC,3,YDS,14,AVG,4.7,TDS,0,NYJ
WR,2.0,"Addison, Bralon",ACT,REC,--,YDS,--,AVG,--,TDS,--,DEN
RB,22.0,"Anderson, C.J.",ACT,CAR,152,YDS,720,AVG,4.7,TDS,5,DEN
LB,50.0,"Anderson, Zaire",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
OLB,48.0,"Barrett, Shaquil",ACT,TCKL,50,SCK,5.5,FF,4,INT,--,DEN
RB,35.0,"Bibbs, Kapri",ACT,CAR,--,YDS,--,AVG,--,TDS,--,DEN
RB,20.0,"Booker, Devontae",ACT,CAR,--,YDS,--,AVG,--,TDS,--,DEN
P,4.0,"Colquitt, Britton",ACT,PUNTS,84,AVG,43.6,LNG,62,IN 20,22,DEN
DE,93.0,"Crick, Jared",ACT,TCKL,48,SCK,2,FF,1,INT,--,DEN
MLB,51.0,"Davis, Todd",ACT,TCKL,21,SCK,0,FF,0,INT,--,DEN
P,9.0,"Dixon, Riley",ACT,PUNTS,--,AVG,--,LNG,--,IN 20,--,DEN
LB,68.0,"Dora, Vontarrius",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
CB,37.0,"Doss, Lorenzo",ACT,TCKL,0,SCK,--,FF,--,INT,--,DEN
WR,16.0,"Fowler, Bennie",ACT,REC,16,YDS,203,AVG,12.7,TDS,0,DEN
WR,17.0,"Frazier, Mose",ACT,REC,--,YDS,--,AVG,--,TDS,--,DEN
DB,38.0,"Glover, Antonio",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
DT,99.0,"Gotsis, Adam",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
TE,80.0,"Graham, Garrett",ACT,REC,4,YDS,30,AVG,7.5,TDS,1,DEN
TE,85.0,"Green, Virgil",ACT,REC,12,YDS,173,AVG,14.4,TDS,1,DEN
CB,25.0,"Harris, Chris",ACT,TCKL,58,SCK,0,FF,2,INT,2,DEN
TE,82.0,"Heuerman, Jeff",ACT,REC,--,YDS,--,AVG,--,TDS,--,DEN
DT,63.0,"Heurtelou, Calvin",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
RB,23.0,"Hillman, Ronnie",ACT,CAR,207,YDS,863,AVG,4.2,TDS,7,DEN
FB,32.0,"Janovich, Andy",ACT,CAR,--,YDS,--,AVG,--,TDS,--,DEN
DB,33.0,"Keo, Shiloh",ACT,TCKL,5,SCK,0,FF,0,INT,1,DEN
